Id,Title,Text,Comment,Tags,PostTypeId,LastEditDate,Title,Tags,Reputation,CreationDate,Views,UpVotes,DownVotes,WebsiteUrl,Location,AboutMe,ApprovalDate,RejectionDate
1237381,," its not resulting its loading <br>

    select p.*
    from contacts p left outer join
         (select articleno, size, count(*) as cnt
          from bsd t
          group by articleno, size
         ) bc
         on p.articleno = bc.articleno and p.size = bc.size
    where coalesce(cnt, 0) < (select count(*)
                              from contacts p2
                              where p2.articleno = p.articleno and
                                    p2.size = p.size and
                                    p2.id <= p.id
                             );",formatting,,1,3/25/14 11:19,sql query while i am excuting select query its loading for long time its not resulting its only loading,<php><mysql><sql>,2550,3/7/11 10:54,453,23,7,http://www.php-guru.in,"Nashik, Maharashtra, India","<p>Web Developer with  10+ years of experience. Worked in PHP, MySQL, JavaScript, AJAX, CodeIgniter, jQuery etc.</p>
",3/25/14 11:19,
1756862,,"How can I handle `ActiveRecord::RecordNotUnique` exception in the controller? Thanks

**Edit**: I'm getting that exception when generating an unique code. I can handle the exception in the application_controller.rb but what I really want is to code to be generated again and that must be done in the controller. 
 

    generate_code
    @couponcode = Couponcode.new(:user_id => current_user.id, :code => @code)

**Edit2**:

    generate_code
          
    begin
      @couponcode = Couponcode.new(:user_id => current_user.id, :code => @code)
    rescue ActiveRecord::RecordNotUnique
      #generate_code
      @code = ""111-11111"" 
      @couponcode = Couponcode.new(:user_id => current_user.id, :code => @code)           
    end",Improve formatting,,1,3/12/15 7:43,Rails 3: Handle ActiveRecord::RecordNotUnique Exception,<ruby-on-rails><ruby-on-rails-3>,370,11/20/12 9:17,145,48,7,http://www.gauravatrai.com,India,"<p>Linux(ubuntu), Ruby, Rails, HTML, CSS , JAVASCRIPT</p>
",3/12/15 7:43,
2597242,,"Hi guys I'm receiving an error: ""Object reference not set to an instance of an object"". I'm not quite sure why... Here's the code:

    public void LoadUserContacts(ListBox FriendsLb)
    {
       FriendsLb.DisplayMember = ""Display"";
       var query = from o in Globals.DB.Friends
                   where o.UserEmail == Properties.Settings.Default.Email
                   select new
                   {
                       FirstName = o.FirstName,
                       LastName = o.LastName,
                       Email = o.Email,
                       Display = string.Format(""{0} {1} - ({2})"", o.FirstName, o.LastName, o.Email),
                    };
       FriendsLb.DrawMode = DrawMode.OwnerDrawVariable;

       foreach (object contact in query.ToList())
       {
           string details = query.GetType().GetProperty(""Display"").ToString();
           FriendsLb.Items.Add(new Contacts(Properties.Resources.avatar, details));
           FriendsLb.DrawItem += FriendsLb_DrawItem;
           FriendsLb.MeasureItem += FriendsLb_MeasureItem;
        }
    }

Which code is causing the error:

    string details = query.GetType().GetProperty(""Display"").ToString();

Any ideas? I'm trying to get the display property from the query:

    Display = string.Format(""{0} {1} - ({2})"", o.FirstName, o.LastName, o.Email),

",code formatting,,1,7/3/16 20:37,"C# ""Object reference not set to an instance of an object"" Get Type / Get Property",<c#><winforms><object><gettype><getproperty>,1035,9/22/11 5:00,121,348,20,http://www.mishraji.in,"Rohtak, India","<p>Hi, I am Vivek Mishra. I have done <strong>B.Tech.(CS)</strong>. I love learning new things. By profession I am a web developer with 5+ years experience working on dot Net technologies. Following are the various technologies that I feel, I am skilled in:</p>

<ul>
<li>C#</li>
<li>ASP.NET web forms and MVC</li>
<li>SQL Server</li>
<li>HTML5 and CSS</li>
<li>JQuery, Knockout Js, Angular Js and other js libraries.</li>
<li>Basic server management tasks, Hosting website etc.</li>
</ul>

<p>Apart from doing development work, I used to play chess and listen Hindi songs.
Thanks!</p>
",7/3/16 20:32,
720420,"Failed deploying application using Worklight Console: ""Failed to deploy application <appName>.wlapp'. : ERROR","I'm using Worklight 5.0.6.20130311-0918, running on WebSphere application server (7.0.0.21) on RedHat Linux, and I'm trying to deploy an app using Worklight Console. I'm getting an error:

> 'Failed to deploy application
> 'CitizenCollaboration-android-1.0.5.wlapp'. : ERROR'

There is not much information in WebSphere's SystemOut.log. I tried increasing the trace level in the App Server Admin Console but still not enough error information.

Note: I'm able to deploy worklight adapters successfully",Rephrasing the question somewhat,websphere-7 worklight,1,5/17/13 17:36,"Failed deploying application using Worklight Console: ""Failed to deploy application <appName>.wlapp'. : ERROR",<websphere-7><ibm-mobilefirst>,40021,7/17/12 6:22,7651,1766,1446,http://adar.me/blog,"Tel Aviv-Yafo, Israel","<p>Passionate about Web and Mobile QA, UX &amp; UI, code and standards.<br>
My blog: <a href=""http://adar.me/blog"" rel=""nofollow noreferrer"">grep 'devops'</a></p>

<ul>
<li>Currently: DevOps @ <a href=""https://bluemix.net"" rel=""nofollow noreferrer"">IBM Cloud</a></li>
<li>Previously: QA → CORD → CORD lead → Developer enablement @ <a href=""https://mobilefirstplatform.ibmcloud.com"" rel=""nofollow noreferrer"">IBM MobileFirst Foundation</a></li>
</ul>
",5/17/13 5:41,
2076532,,"I have **historic** table in database what is populated each 10 minutes by new data from **xml feed** using **cron**.

Xml feeds are pretty long, and my table is continuesly **busy**, i am using that table from **view** side also. 
So my processes from view side are `waiting` until process from cron finish.

What you think how i can free processes? Using multiple connections maybe or by copying data to another table what is not used by cron?

**Logic is this:**

    FUNCTION HISTORIC TO DB
    BEGIN TRY
    CONNECT
    BEGIN TRANSACTION
    BEGIN LOOP
    EXECUTE
    END LOOP
    COMMIT TRANSACTION
    END TRY
    BEGIN CATCH
    ROLLBACK TRANSACTION
    CLOSE
    END CATCH

**Full code:**

    function resultsToHistoric(){
    try{
    	$con = new Connect();
    	$countries = $this->ResultCountries;
    	foreach($countries as $country){
    		$this->PDO->beginTransaction();
    		$path = ""feeds/results/{$country}res.xml"";
    		$results = $this->parser->parseFile($path);
    		$drzava = $this->filterCountries($results->attributes()->country)."":"";
    		foreach($results->league as $league){
    		$leagueid = $league->attributes()->id;
    			$liga = $league->attributes()->name;
    			$lg2 = '';
    			if(!contains(strtolower($liga),strtolower($drzava))){
    				$lg2 = ucfirst($drzava) . ' ' . ucfirst($liga);  
    			}
    			else{
    				$lg2 = $liga;
    			}
    			//var_dump($league->stage->aggregate);
    			$leaguename = $this->getMap2($lg2);
    			$season = $league->attributes()->season;
    			$lgstage = NULL;
    			if($league->week){
    			  $weekroot = $league->week;
    			}
    			elseif($league->week){
    			  $weekroot = $league->week;
    			}
    			elseif($league->aggregate){
    				$weekroot = $league->aggregate;
    			}
    			else{
    				//$weekroot = $league->stage;
    				foreach($league->stage as $stage){
    					if($stage->week){
    						$weekroot = $stage->week;
    					}
    					elseif($stage->aggregate){
    						$weekroot = $stage->aggregate;
    					}
    					else{
    						$weekroot = $league;
    					}
    				}
    			}
    			foreach($weekroot as $week){
    			$round  = 0;
    			if($week->attributes()->number!=NULL){
    				$round = $week->attributes()->number;
    			}
    			//print_r($week);
    			foreach($week->match as $match){
    				//var_dump($match);
    				$fixid = 0;
    				if($match->attributes()->id == 0 || $match->attributes()->id == ''){
    					if($match->attributes()->alternate_id == 0 || $match->attributes()->id == ''){
    						$fixid = $match->attributes()->alternate_id_2;
    					}
    					else{
    						$fixid = $match->attributes()->alternate_id;
    					}
    				}
    				else{
    					$fixid = $match->attributes()->id;
    				}
    				$dbdate = date('Y-m-d',strtotime($match->attributes()->date));
    				$dbtime = date('H:i:s', strtotime($match->attributes()->time));
    				
    				$datetime = date('Y-m-d H:i:s',strtotime($dbdate . $dbtime));
    				$fcountry = $this->filterCountries($results->attributes()->country);	
    				
    				//echo $fcountry;
    				//$home = $match->home->attributes()->name;
    				//$away = $match->away->attributes()->name;
    				$home = '';
    				$away = '';
    				$homeid = 0;
    				$awayid = 0;
    				$hgoals = 0;
    				$agoals = 0;
    				if($match->home){
    				$home = $this->getMap($fcountry,$match->home->attributes()->name);
    				$away = $this->getMap($fcountry,$match->away->attributes()->name);
    				$homeid = $this->filterTeams($fcountry,$match->home->attributes()->id);
    				$awayid = $this->filterTeams($fcountry,$match->away->attributes()->id);	
    				
    				$hgoals = $match->home->attributes()->score;
    				$agoals = $match->away->attributes()->score;
    				}
    				
    				$eventname = $home . ' - ' . $away;
    				
    				$halftimehomegoals = 0;
    				$halftimeawaygoals = 0;
    				if($match->halftime->attributes()->score != NULL){
    					$halftime = explode(""-"",$match->halftime->attributes()->score);
    					$halftimehomegoals = (int)$halftime[0];
    					if(array_key_exists(1,$halftime)){
    						$halftimeawaygoals = (int)$halftime[1];
    					}
    				}
    										
    				$homescore = '';
    				$awayscore = '';
    				if($match->goals->goal != NULL){
    				  foreach($match->goals->goal as $goal){
    					  if($goal->attributes()->team == 'home'){
    						 $homescore .= $goal->attributes()->minute.': '.
    						 $goal->attributes()->player.'; ';
    					  }
    					  elseif($goal->attributes()->team == 'away'){
    						 $awayscore .= $goal->attributes()->player.'; ';
    					  }
    				  }
    				}
    				$homesquad = '';
    				$awaysquad = '';
    				if($match->lineups != NULL){
    				  foreach($match->lineups as $lineup){
    					  if($lineup->home->player != NULL){
    						foreach($lineup->home->player as $player){
    							$homesquad .= $player->attributes()->name . '; ';
    						}
    					  }
    					  if($lineup->away->player != NULL){
    						foreach($lineup->away->player as $player){
    							$awaysquad .= $player->attributes()->name . '; ';
    						}
    					  }
    				  }
    				}
    				
    				$homesub = '';
    				$awaysub = '';
    				if($match->substitutions != NULL){
    					foreach($match->substitutions as $subs){
    						if($subs->home->substitution != NULL){
    							foreach($subs->home->substitution as $sub){
    								$homesub .= $sub->attributes()->minute.""' in: "".
    								$sub->attributes()->player_in_name . '; ' . ' out: ' .
    								$sub->attributes()->player_out_name . '; ';
    							}
    						}
    						if($subs->away->substitution != NULL){
    							foreach($subs->away->substitution as $sub){
    								$awaysub .= $sub->attributes()->minute.""' in: "".
    								$sub->attributes()->player_in_name . '; ' .
    								$sub->attributes()->player_out_name . '; ';
    							}
    						}
    					}
    				}
    				
    				//if($homesquad!='' || $awaysquad != ''){
    			  $this->execHistoric($fixid,$fixid,$datetime,$round,NULL,$leaguename,$leagueid,strtolower($fcountry),$eventname, $homeid, $home, NULL, $hgoals, $halftimehomegoals,NULL,NULL,NULL,$homescore,NULL, $homesquad,NULL, NULL, NULL, NULL, NULL, NULL, NULL, $away, $awayid, NULL, $agoals, $halftimeawaygoals, NULL, NULL, NULL, $awayscore,NULL,$awaysquad,NULL,NULL,NULL, NULL, NULL, NULL, NULL, $homesub, $awaysub,NULL, NULL, NULL, NULL , 'tipgin',$season);
    				//continue;	
    				//}
    				echo $leaguename . ' ' . $leagueid . ' ' . $fixid . ' ' . $eventname.'<br>';
    				echo 'home squad: ' .$homesquad.'<br>';
    				echo 'away squad: ' .$awaysquad.'<br>';
    				echo 'home sub: ' .$homesub.'<br>';
    				echo 'away sub: ' .$awaysub.'<br>';
    				echo 'home scorers: ' .$homescore.'<br>';
    				echo 'away scorers: ' .$awayscore.'<br>';
    			}
    			 // }else continue;
    			}
    		}
    		//error_log("" RESULT ENDED: "".$country. date('Y-m-d H:i:s'),3,'php/errorlog.txt');
    		$this->PDO->commit(); //SAVE
    		error_log("" ENDED HISTORIC: "".$country. date('Y-m-d H:i:s'),3,'php/errorlog.txt');
    		}
    		$con->close(); //CLOSE
    }
    catch(Exception $e){
    	echo $e;
    }
    }

    function execHistoric($hisid,$fixid,$date,$round,$spec,$league,$leagueid, $country, $eventname, $hteamid,$hteam,$hcorn,$hgoals,$hthgoals,$hshots,$hsont,$hfouls,$hgd,$hgk,$hdf,$hmdf,$hfw,$hls,$hlc,$hycard,$hrcard,$htf,$ateam,$ateamid,$acorn,$agoals,$athgoals,$ashots,$asont,$afouls,$agd,$agk,$adf,$amdf,$afw,$als,$alc,$aycard,$arcard,$atf,$hsubd,$asubd,$htycd,$atycd,$htrcd,$atrcd,$source,$season){
    	$stmt = $this->PDO->prepare($this->insHis);
    	$stmt->bindParam(':hisID', $hisid);
    	$stmt->bindParam(':fixID',$fixid);
    	$stmt->bindParam(':pdate',$date);
    	$stmt->bindParam(':round',$round);
    	$stmt->bindParam(':spectators',$spec);
    	$stmt->bindParam(':league',$league);
    	$stmt->bindParam(':leagueid',$leagueid);
    	$stmt->bindParam(':country',$country);
    	$stmt->bindParam(':eventname',$eventname);
    	$stmt->bindParam(':homeTeam',$hteam);
    	$stmt->bindParam(':homeTeamID',$hteamid);
    	$stmt->bindParam(':homeCorners',$hcorn);
    	$stmt->bindParam(':homeGoals',$hgoals);
    	$stmt->bindParam(':halfTimeHomeGoals', $hthgoals);
    	$stmt->bindParam(':homeShots', $hshots);
    	$stmt->bindParam(':homeShotsOnTarget', $hsont);
    	$stmt->bindParam(':homeFouls',$hfouls);
    	$stmt->bindParam(':homeGoalDetails', $hgd);
    	$stmt->bindParam(':homeLineupGoalkeeper',$hgk);
    	$stmt->bindParam(':homeLineupDefense',$hdf);
    	$stmt->bindParam(':homeLineupMidfield',$hmdf);
    	$stmt->bindParam(':homeLineupForward',$hfw);
    	$stmt->bindParam(':homeLineupSubstitutes',$hls);
    	$stmt->bindParam(':homeLineupCoach',$hlc);
    	$stmt->bindParam(':homeYellowCards',$hycard);
    	$stmt->bindParam(':homeRedCards',$hrcard);
    	$stmt->bindParam(':homeTeamFormation',$htf);
    	$stmt->bindParam(':awayTeam',$ateam);
    	$stmt->bindParam(':awayTeamID',$ateamid);
    	$stmt->bindParam(':awayCorners', $acorn);
    	$stmt->bindParam(':awayGoals', $agoals);
    	$stmt->bindParam(':halfTimeAwayGoals', $athgoals);
    	$stmt->bindParam(':awayShots',$ashots);
    	$stmt->bindParam(':awayShotsOnTarget', $asont);
    	$stmt->bindParam(':awayFouls',$afouls);
    	$stmt->bindParam(':awayGoalDetails',$agd);
    	$stmt->bindParam(':awayLineupGoalkeeper',$agk);
    	$stmt->bindParam(':awayLineupDefense',$adf);
    	$stmt->bindParam(':awayLineupMidfield',$amdf);
    	$stmt->bindParam(':awayLineupForward',$afw);
    	$stmt->bindParam(':awayLineupSubstitutes',$als);
    	$stmt->bindParam(':awayLineupCoach',$alc);
    	$stmt->bindParam(':awayYellowCards',$aycard);
    	$stmt->bindParam(':awayRedCards',$arcard);
    	$stmt->bindParam(':awayTeamFormation',$atf);
    	$stmt->bindParam(':homeSubDetails', $hsubd);
    	$stmt->bindParam(':awaySubDetails', $asubd);
    	$stmt->bindParam(':homeTeamYellowCardDetails', $htycd);
    	$stmt->bindParam(':awayTeamYellowCardDetails',$atycd);
    	$stmt->bindParam(':homeTeamRedCardDetails', $htrcd);
    	$stmt->bindParam(':awayTeamRedCardDetails', $atrcd);
    	$stmt->bindParam(':source',$source);
    	$stmt->bindParam(':season',$season);
    	$stmt->execute();
    }

Currently i solve this by killing all processes...",improved formatting,,1,9/9/15 9:48,How can i free busy table?,<php><mysql><xml><transactions>,2084,6/24/15 11:08,362,779,89,,Ahmedabad,"<p>Yii2 Web Application Developer.</p>
",9/9/15 9:48,
2774314,,"In moment When buyer do order and locate on `index.php?route=checkout/success` page - I want update quantity of product in another database and another web hosting. 

**What is file and which string* has a code with updating `quantity` of product when buyer do order?**
",Improve formating,,1,10/20/16 7:30,What is code with updating 'quantity' of product when buyer do order in OpenCart?,<php><mysql><opencart><opencart2.x>,1894,4/18/16 10:09,263,650,148,,"Rajkot, Gujarat, India","<p>""Put your heart, mind, and soul into even your smallest acts. This is the secret of success.""</p>

<p><a href=""https://i.stack.imgur.com/p8qtq.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/p8qtq.gif"" alt=""enter image description here""></a></p>
",10/17/16 11:40,
3023266,,,"This question is about tinymce 3, not tinymce 4",tinymce tinymce-plugins tinymce-3,1,3/14/17 15:49,Tinymce 3 Custom Embeded Video Code Not Working,<tinymce><tinymce-plugins><tinymce-3>,69,3/11/13 11:09,17,12,0,,"Braga, Portugal","<p>VILT programmer, mainly Java EE, but also HTML, CSS and JS</p>
",3/14/17 15:49,
1297995,,"Is it possible to get the values from a database-table column displayed?

For example as a html form table? or clickable button?

I have a table with values like lessonid, studentid, answer and correctedbystudent.

Now I can save different answer to the database, Show the selected lessons from the table.

But I want to ""pick"" one of them an ""correct"" it and save the selected answer to table.

What is the best way to solve this? Very grateful if someone have time to help me a bit.
 ",style 10char,,1,4/24/14 22:12,Changing shown values of table (MySQL),<php><mysql>,1529,9/14/12 3:24,105,33,6,,,,4/24/14 22:11,
3575468,,"   

    for fee_line in fee_criteria.fee_line_ids:
            fee_data = {
                           'name' : fee_line.name,
                           'amount' : int(fee_line.amount),
                           'type' : fee_line.type,
                           'fee_pay_type' : fee_line.fee_pay_type.id,
                           'reg_form_id':self.id,
                           'sequence': fee_line.sequence,
                        }
            fee_lst.append((0,0,fee_data))
            self.student_fee_line = fee_lst
    
This is out for below code : 

output:-   
 
    fees.line(<openerp.models.NewId object at 0x7f86e0130110>, <openerp.models.NewId object at 0x7f86e0130390>, <openerp.models.NewId object at 0x7f86e00d6850>, <openerp.models.NewId object at 0x7f86e00d6610>, <openerp.models.NewId object at 0x7f86e00d63d0>, <openerp.models.NewId object at 0x7f86e00d6190>, <openerp.models.NewId object at 0x7f86e00d6d90>, <openerp.models.NewId object at 0x7f86e00dc050>)

I am not getting Ids so what i do.",please add proper tag,python odoo-8 odoo odoo-10 odoo-9,1,2/22/18 7:56,Odoo one2many field creation and assign to self.variable,<python><odoo-8><odoo><odoo-10><odoo-9>,485,12/19/17 9:11,63,25,3,,"Rajkot, Gujarat, India","<p>Good grasping power to understand technical &amp; non-technical problems. Ability to work independently without supervision. </p>

<p>Ability to handle a team of developers and co-ordinate smooth delivery of the project. </p>

<p>Training the new members in the team and getting them productive quickly. Strong client facing skills. </p>

<p>Problem solving capability peered with strong communication skills.</p>
",2/22/18 7:56,
530811,,"To piggy back off of sradforth's answer, and to answer your question about properties:

    private byte _myByte;
    public byte LowerHalf
    {
        get
        {
            return (byte)(_myByte & 15);
        }
        set
        {
            _myByte = (byte)(value | UpperHalf * 16);
        }
    }
    public byte UpperHalf
    {
        get
        {
            return (byte)(_myByte / 16);
        }
        set
        {
            _myByte = (byte)(LowerHalf | value * 16);
        }
    }",casts to byte are necessary,,2,1/7/13 18:55,,,2932,4/1/12 13:18,1049,1172,83,,,"<p>I've come to learn things and teach stuff. And I'm all outta stuff.</p>

<p>And don't take anything I say personally, because… I don't give it to you personally!</p>

<p>Feel free to improve my posts by editing or commenting.</p>

<hr>

<h3>helpful links:</h3>

<ul>
<li><a href=""http://xbox.create.msdn.com/en-US/education/tutorial/2dgame/getting_started"" rel=""nofollow"">http://xbox.create.msdn.com/en-US/education/tutorial/2dgame/getting_started</a></li>
<li><a href=""http://jsbeautifier.org/"" rel=""nofollow"">http://jsbeautifier.org/</a> (also acceptable for C#)</li>
<li><a href=""http://regex101.com/"" rel=""nofollow"">http://regex101.com/</a></li>
</ul>

<hr>

<p>I strongly recommend you include in your question all additional details that might help us answer your question properly and completely.</p>
",1/7/13 18:55,
2948878,,"I'm using Fltk to render openGL graphs. currently I'm debugging a global array which is sorted by a heapsort function. My purpose is to see after each swap of elements in the heapsort function a graphical swap of elements. but I don't want to catch an event from FLTK event_handle for every time i need to redraw after I swapped and waiting at breakpoint. (the heapsort function and the opengl render part are running in 2 different threads (if that doesn't has to go without saying)).
So the first try I had was to use:

    Fl::add_timeout(1.0, MyRedrawCallback, (void *)&myWindow);
    
    Fl::run();
    
    void MyRedrawCallback(void *myWindow)
    
    {
    
    	MyWindow *pMyWindow;
    
    	pMyWindow = (MyWindow *) myWindow;
    	pMyWindow->redraw();
    	Fl::repeat_timeout(1.0, MyRedrawCallback, (void *)&pMyWindow);
    }

But every Time the callback is called the 2nd time i get an ""Access violation reading""

I'm suggesting that FL::run starts a different thread so maybe the first time is still in same thread so the address of redraw is still usable but after that I'm in a different thread and the function at address is not that what I'm expecting?!

But I already took a different way because I wasn't sure i cant even use the timeout on this way.
So i was looking for a way to get an event that's eq to ""set amount of time passed"" or ""nothing is happening for..."" but there isn't such a handle I'm right?

Finally is there a way to let FLTK execute commands even outside the eventloop? or is there another way to solve my problem?",fixed grammar,,1,1/30/17 14:13,force FLTK to redraw without event Handles,<c++><event-handling><redraw><fltk>,1192,4/23/14 9:24,138,251,110,,,"<p>I work as software developer (C++, C, C#) in the Augsburg area.</p>
",1/30/17 14:13,
2398667,,"This is a bug in gcc/NDK that manifests itself slightly different on Linux, Cygwin, and Windows (non Cygwin).

Here's what I did to fix it (works for Linux and for one of my developers who is blind and has to use Cygwin)...

- Remove the line that says, `APP_STL := gnustl_static` from your `Application.mk` (it's broken in the NDK, and it's broken slightly differently on Linux Cygwin, Windows)
- add a line to `$(LOCAL_LDLIBS)` in your `Android.mk` file that says:

    $(NDK_ROOT)/sources/cxx-stl/gnu-libstdc++/4.6/libs/armeabi-v7a/libgnustl_static.a

also add two lines to `Android.mk` that say:

    LOCAL_C_INCLUDES := $(NDK_ROOT)/sources/cxx-stl/gnu-libstdc++/4.6/include
    LOCAL_C_INCLUDES += $(NDK_ROOT)/sources/cxx-stl/gnu-libstdc++/4.6/libs/armeabi-v7a/include

The foregoing will accomplish what having, `APP_STL := gnustl_static` in your `Application.mk` was supposed to.
",Minor answer edits.,,2,3/16/16 12:02,,,13963,10/30/15 14:02,807,1504,772,,"Oslo, Norway","<p>At Microsoft I am working on a SharePoint search functionality.</p>

<p><em>All the answers I post here represent my personal view, not the view of my employer.</em></p>
",3/16/16 12:02,
1328733,,,Added xunit.net tag as that's what this question is about.,unit-testing visual-studio-2013 xunit xunit.net,1,12/3/14 22:25,How can I stop the Visual Studio Test Runner when a test hangs,<unit-testing><visual-studio-2013><xunit><xunit.net>,3708,8/6/10 13:11,306,1096,5,http://joshgallagher.info,"London, United Kingdom","<p>CTO at laZook. Working with Microsoft technology across .NET and BI. We're using NServiceBus, Quartz.NET, ASP.NET MVC and WebAPI, Entity Framework, jQuery and more, hosting on Amazon EC2.</p>
",5/11/14 18:24,
2516068,,"I am new to this- going to major in Computer Science, I start in fall and decided to try and learn Java this summer. Or at least start. I am doing a tutorial on User Input and this is the code. I am trying to understand what it means and why it is wrong. 

    import java.util.Scanner; 

    public class Relevent {
	    public static void main(String[]args){
		    Scanner x = new Scanner(System.in);
			System.out.println( x.nextline());
	    }
    }

The Eclipse IDE tells me this is wrong and gives this message:

    Exception in thread ""main"" java.lang.Error: Unresolved compilation problem: 
	    The method nextline() is undefined for the type Scanner
	    at Relevent.main(Relevent.java:9)",Reformatted source code and exception,,1,5/19/16 7:24,The method nextline() is undefined for the type Scanner,<java><eclipse><java.util.scanner><case-sensitive>,1274,10/1/15 8:42,179,13,70,,,"<p>Programming Java (JEE) and webapps and from time to time doing some stuff using perl and bash, mainly on Linux (RHEL, Debian) and Unix (Solaris). In my spare time I just started supporting the Mozilla community.</p>
",5/19/16 7:24,
1827322,,"I am having a problem with the object saving. I have this code in the bookmark model: 

    class Bookmark
      include Mongoid::Document
      include Mongoid::Timestamps
      field :owner_req, type: Mongoid
      field :request_id, type: Mongoid
      field :corsponding_requests, type: Array
    
      belongs_to :user
      belongs_to :request
    class << self
    
      	def createBookmark ( title)
          bookmark = self.new
          bookmark[:owner_req] = title[:owner_req] #Here's the error
          bookmark[:request_id] = title[:request_id]
          bookmark[:corsponding_requests] = Array.new
          bookmark[:corsponding_requests].push(*title[:corsponding_requests])
          asd
           if bookmark.save
              bookmark
           end
      	end
    
        def getBookmark(t)
          bookmark = find(t)
          if bookmark
            bookmark
          end
        end
        def getAll
          bookmark = self.all
          if bookmark
            bookmark
          end
        end
      end
    
    end

request_bookmarked function

      bookmark = Hash.new
          req = User.find(session[:user])
    
          bookmark[""owner_req""] = req[:id]
          bookmark[""request_id""] = bookmarked_against_Request[:id]
          bookmark[""corsponding_requests""] = Array.new
          bookmark[""corsponding_requests""] <<  request_bookmarked[:_id]
          Bookmark.createBookmark(bookmark)
          if request_bookmarked[:favourites_of] == nil
            request_bookmarked[:favourites_of] = Array.new
            request_bookmarked_2[:favourites_of] = Array.new
          end
          if bookmarked_against_Request_2[:favourites] == nil
            bookmarked_against_Request_2[:favourites] = Array.new
            bookmarked_against_Request[:favourites]= Array.new
          end
          bookmarked_against_Request_2[:favourites] << request_bookmarked[:_id]
          request_bookmarked[:favourites_of] << bookmarked_against_Request_2[:_id]
          flash[:notice] = ""Request has been bookmarked successfully.""
        end
        request_bookmarked.update(Hash['favourites' ,request_bookmarked_2[:favourites]])
        bookmarked_against_Request.update(Hash['favourites' ,bookmarked_against_Request_2[:favourites]])



I have tried `self.new (title)` but it still keeps on giving me error. Please tell me what is it that I am doing wrong I would be very grateful, Thanks.

Here's the screen shot to my error: 
http://tinypic.com/r/sf81le/8 

    

    > ArgumentError - wrong number of arguments (1 for 0): ()
    > home/gardezi/.rbenv/versions/2.1.5/lib/ruby/gems/2.1.0/bundler/gems/mongoid-1a7bbaabf1f0/lib/mongoid/fields/standard.rb:10:in
    > `mongoize'   ()
    > home/gardezi/.rbenv/versions/2.1.5/lib/ruby/gems/2.1.0/bundler/gems/mongoid-1a7bbaabf1f0/lib/mongoid/attributes.rb:291:in `typed_value_for'   ()
    > home/gardezi/.rbenv/versions/2.1.5/lib/ruby/gems/2.1.0/bundler/gems/mongoid-1a7bbaabf1f0/lib/mongoid/attributes.rb:174:in `block in write_attribute'   ()
    > home/gardezi/.rbenv/versions/2.1.5/lib/ruby/gems/2.1.0/bundler/gems/mongoid-1a7bbaabf1f0/lib/mongoid/threaded/lifecycle.rb:26:in
    > `_assigning'   ()
    > home/gardezi/.rbenv/versions/2.1.5/lib/ruby/gems/2.1.0/bundler/gems/mongoid-1a7bbaabf1f0/lib/mongoid/attributes.rb:170:in `write_attribute'  app/models/bookmark.rb:14:in `createBookmark' 
    > app/controllers/requests_controller.rb:217:in `bookmark_request' 
    > actionpack (4.2.0) lib/action_controller/metal/implicit_render.rb:4:in
    > >`send_action'  actionpack (4.2.0) lib/abstract_controller/base.rb:198:in `process_action'  actionpack
    > (4.2.0) lib/action_controller/metal/rendering.rb:10:in
    > >`process_action'  actionpack (4.2.0) lib/abstract_controller/callbacks.rb:20:in `block in >process_action' 
    > activesupport (4.2.0) lib/active_support/callbacks.rb:117:in `call' 
    > activesupport (4.2.0) lib/active_support/callbacks.rb:151:in `block in
    > >halting_and_conditional'  activesupport (4.2.0) lib/active_support/callbacks.rb:151:in `block in
    > >halting_and_conditional'  activesupport (4.2.0) lib/active_support/callbacks.rb:234:in `block in >halting'


",I made some minor grammatical and formatting changes.,,1,4/24/15 15:23,Weird wrong number of arguments (1 for 0) error? rails,<ruby-on-rails><ruby><ruby-on-rails-4>,2151,1/3/13 15:14,361,2353,99,https://adrianmannblog.wordpress.com/,Ireland,"<p>Ruby on Rails developer with a love of Blues music, sport and Ana Ivanovic.</p>
",4/24/15 15:23,
